sample,component,n,r2,mae_gev,rmse_gev,bias_gev,residual_sigma_gev,median_abs_error_gev,abs_error_p68_gev,abs_error_p95_gev,norm_bias_mean,norm_resolution_sigma,norm_rmse
all_test_0_300,E,76105,0.8235934026209546,22.93483661073849,36.35955330417905,2.4436014912401816,36.27758565507776,11.162645807734322,24.219111102645506,83.50183255858455,1.4035247499916619,8.821577246834753,8.93247358283794
all_test_0_300,px,76105,0.9322373673686135,3.959838421033463,7.88079962818556,0.057552682290125314,7.8806412496389155,1.3266271550967144,2.9241267843545935,17.101369317398046,-0.0036473789441350915,1.6860589628113565,1.6860518307162211
all_test_0_300,py,76105,0.9293000985568172,3.9882505740876666,7.99283007326436,0.03410888222940142,7.992809806113764,1.3158167656215305,2.920463860628139,17.35416754732405,-0.04036385444630084,1.7954537733848737,1.795895635922455
all_test_0_300,pz,76105,0.829977459263985,21.95477529830376,34.64269355143046,2.4289473620604096,34.557663739200144,10.749158916667994,23.16038785291716,79.23141513468501,1.3553148237812427,8.510580759699947,8.617767195027008
focus_50_250,E,50685,0.8788983703928471,11.48034175891426,20.05914890606345,-0.005072212252994719,20.05934614822425,5.903484628719212,9.988401954204097,42.856956450829514,0.02376007491279023,0.15251361748342132,0.1543518245985
focus_50_250,px,50685,0.9676409449000369,2.369773474672767,5.061534131369268,0.08240692854975457,5.060913177966431,0.8941253550582664,1.648556551453377,9.85072029270393,0.0003943171308963433,0.03891019724638262,0.03891181138052574
focus_50_250,py,50685,0.9670951362566333,2.3753668774864702,5.059352502973151,0.0839830322175954,5.0587053178255585,0.891015542982518,1.6402713543544678,10.114193115970016,-0.0012581614143137533,0.0390904784966784,0.03911033534713019
focus_50_250,pz,50685,0.8872471080086927,10.891485874543266,18.810677733258473,0.05719503488654768,18.810776346959347,5.753057979381396,9.622322184691992,40.24231767649117,0.022842878231927852,0.14286213548990004,0.1446754442450674
