bin_low_gev,bin_high_gev,bin_center_gev,events,response_mean,response_median,energy_bias_gev,energy_mae_gev,energy_relative_rmse,energy_abs_relative_68,angular_median_mrad,angular_68_mrad,angular_95_mrad,E_normalized_rmse,E_normalized_bias,px_normalized_rmse,px_normalized_bias,py_normalized_rmse,py_normalized_bias,pz_normalized_rmse,pz_normalized_bias
50.0,75.0,62.5,6288,1.156416439345731,1.060405134196548,9.435506786728622,10.545188439162555,0.3218256734462343,0.1303420142605296,9.111946200890293,12.214289153683364,24.112194807363228,0.3218256734462343,0.15641643934573093,0.08192610445811431,-0.0004761257423104551,0.08383048606200841,-0.014390720737613088,0.3003748456772287,0.14701184861409186
75.0,100.0,87.5,6301,1.0738854044446062,1.0298848252603707,6.3823517762856,9.275260192661642,0.18483512638771177,0.09092211424324459,7.5001966642717095,9.996524509719348,19.181316268199627,0.18483512638771177,0.0738854044446063,0.04755130391504036,-0.00040943200179830444,0.04770427991924656,-0.0074310367921649675,0.17277301755435134,0.0693736437304756
100.0,125.0,112.5,6345,1.0395942184493587,1.0221292699073794,4.407375158764891,9.734575738681949,0.13343511099575672,0.08529106179012001,6.644897575939967,8.908482777378241,16.559490039016804,0.13343511099575672,0.03959421844935867,0.03273101832971877,0.00031707072534658854,0.03289475989275155,-0.0028549128491341526,0.1256583264073518,0.03734296434979585
125.0,150.0,137.5,6364,1.0201605468606836,1.0151556776261326,2.737537666167469,10.149272266684694,0.11407343761649702,0.07359316989267664,5.885803010455225,7.705015282883854,14.993805490815275,0.11407343761649702,0.020160546860683606,0.027974602543755316,0.00021345283513436681,0.02772854842859823,-0.0010827766014522967,0.10758644866185398,0.01915878348448965
150.0,175.0,162.5,6346,1.0040440149430219,1.0115650999006123,0.610064463635203,11.065415420548662,0.1067637690205219,0.06715689487763636,5.372222926520922,7.241443050486707,13.581960032529132,0.1067637690205219,0.004044014943021955,0.025801768125050546,0.0004150007614582357,0.026454313821795056,0.000758567044668592,0.100594111816804,0.004148378232584411
175.0,200.0,187.5,6350,0.9872381473206644,1.0057534639105186,-2.4227809244594076,11.798746848159057,0.10407601337877254,0.05924176944163301,5.063824038090226,6.701415375653669,12.861736102858824,0.10407601337877254,-0.012761852679335665,0.02615126709393126,0.0005970907056202326,0.026613942747870337,0.0015228944175187172,0.09791249051937831,-0.011706710198198151
200.0,225.0,212.5,6358,0.9681044055664518,0.9986766683772661,-6.82789878960051,12.942437308584461,0.11043626368209646,0.047680215041774124,4.750084609155856,6.340612943415557,12.117790128559784,0.11043626368209646,-0.03189559443354831,0.0294811423642496,0.0008026373204929259,0.027084329140955973,0.002643910042036812,0.10335685286820255,-0.029631710999400387
225.0,250.0,237.5,6333,0.9410206943960514,0.9787433318850934,-14.093018061427978,15.8247520735678,0.12181315415935917,0.048143875487102895,4.558006544959987,6.00552265414997,11.153230155053183,0.12181315415935917,-0.05897930560394858,0.030129251768386784,0.000908170197590434,0.031021511174657675,0.00388429517698812,0.11415642741628967,-0.05553577730825804
